Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
1411,Hufflepuff,Jeniffer,Carrion,1998-11-05,Left,52547,460.86969545391,6.36365117233234,-4.6086969545391,6.058,-737.78762299887,431.517570854289,4.3827666888466,1059.55305629789,5.93355197308436,-0.49811336489672,-242.67607,19.33
1412,Slytherin,Johnnie,Bui,2000-04-18,Left,28083,-599.851757009501,-2.77267846748558,5.99851757009501,-4.409,-448.146803051989,402.61285710185,3.4704422052704,1053.09865098949,8.7386196671568,1.25047600889238,-246.41329,-21.7
1413,Ravenclaw,Hilton,Mckinney,2000-07-22,Right,65007,-484.439777562859,3.91686777784455,4.84439777562859,5.117,463.893122175518,634.809662966506,4.98568393107965,1041.28354115067,7.28538751869513,1.47471336187787,-232.16272,-8.37
1414,Ravenclaw,Leroy,Brannon,2000-06-09,Left,56614,-444.26787573735,,4.4426787573735,5.316,627.358416578659,611.425827793047,2.88786150864102,1035.42561085977,4.27505720854846,0.93049262990418,-232.03488,15.6
1415,Hufflepuff,Delmer,Cope,1997-02-15,Left,28965,680.294642720491,3.71170215330139,-6.80294642720491,5.011,-195.896084654064,379.138234066969,10.6930245519423,1026.57420074831,8.13359632221328,0.54053256419728,-243.39375,-43.78
1416,Slytherin,Trinidad,Ruffin,2000-05-14,Right,41364,-623.829568238795,-1.94831698826799,6.23829568238795,-5.184,-590.201626647692,393.490839138063,6.18999295735812,1024.24075298614,8.1986185464227,-0.731687831667225,-247.07332,-36.25
1417,Gryffindor,Leonard,Koehler,1997-04-05,Left,35189,307.482010355095,-5.32558842822653,-3.07482010355095,4.841,-506.519843242797,615.497090574321,,959.018643619974,4.17030609558527,-0.0235662020774815,-250.64329,207.29
1418,Ravenclaw,Gena,Sotelo,1999-01-06,Left,27979,-491.203008381677,5.38621621438613,4.91203008381677,4.919,501.353668297718,591.439599261757,4.44933584593291,1058.80862906093,8.1692584592161,-0.100032045017338,-229.675,22.95
1419,Slytherin,Casandra,Hoag,1997-03-18,Left,64144,-550.520491394613,10.1539925450584,,5.525,512.720961181421,602.556210473773,5.20906620688444,1057.24131988193,4.86668381655318,-2.35947238091398,-227.4041,-1.72
1420,Hufflepuff,Ernestine,Sowers,2001-08-18,Right,68166,240.082392298605,3.20235791316855,-2.40082392298605,6.942,-638.471543695967,463.304077747396,6.63123246248167,1058.7651276076,7.11810516846247,-1.31188782589155,-241.52183,-48.59
1421,Ravenclaw,John,Fallon,2000-03-01,Right,37146,-554.953524251406,6.55242026547433,5.54953524251406,3.7,190.947228423686,584.717196108467,4.69001297843493,1033.94111010079,6.99767479199909,0.759081103765719,-231.08106,47.97
1422,Hufflepuff,Melba,Bass,2000-07-29,Left,53951,287.748147485933,5.76228875877106,-2.87748147485933,2.468,-316.566196147536,384.442290971387,3.03835359174892,1038.80029479325,1.81288623423172,0.106849624869255,-244.9695,6.06
1423,Gryffindor,Odessa,Windham,1999-06-10,Right,53107,452.08009715182,-7.1704614223334,-4.5208009715182,2.633,-582.9205849879,584.604803898373,-5.93856731545379,911.098484915854,0.871822552365145,-0.766976050764131,-257.27992,212.9
1424,Slytherin,Constance,Mclean,2001-06-02,Left,62755,-486.774285516748,-5.89427503089631,4.86774285516748,-6.54,-424.816974307444,391.075997160343,6.35891197526008,1031.53722942841,8.96468569489404,-0.560476063555637,-252.34178,-94.83
1425,Hufflepuff,Candi,Hammonds,1998-11-01,Right,57447,457.955818089167,3.81708710873084,-4.57955818089167,5.666,-568.016453092624,402.910465419331,4.81176538349938,1060.32651578721,,-1.46220198336002,-244.6276,-29.67
1426,Hufflepuff,Dee,Suarez,1998-08-16,Right,46230,583.874493833518,6.04943170739117,-5.83874493833518,4.855,-659.181125202909,439.836169502166,6.96756012839431,1049.80109383437,8.84794538266042,0.195227904815023,-243.42114,18.44
1427,Hufflepuff,Vince,Madigan,2001-10-12,Right,23358,697.23426785598,6.52345837557809,-6.9723426785598,,-647.821034543026,465.463234226172,2.22389531970733,1045.09670827184,7.70052491045538,-0.273545688463726,-243.69343,116.92
1428,Ravenclaw,Merle,Pogue,1997-11-05,Right,63764,-654.325473155216,5.5620093544042,6.54325473155216,3.081,366.207379353904,576.888984466746,5.59606416280809,1034.66369861274,5.31052677887585,-0.554227815714054,-232.20877,-18.4
1429,Ravenclaw,Osvaldo,Lassiter,2001-09-20,Right,32931,-609.380830315951,6.85885443824157,6.09380830315951,3.784,594.085869603238,576.852447061388,4.74801861251682,1069.89074159244,7.63385268854824,1.51663907340619,-228.64198,3.92
1430,Slytherin,Grant,Villalobos,2001-03-09,Left,63898,-393.671071545265,-5.09322753119108,3.93671071545265,-5.105,-304.399227875063,432.458382918383,3.29376253074586,1037.17087675067,7.77487743040489,-0.234726121000564,-251.6792,-53.28
1431,Ravenclaw,Janie,Demers,1999-12-17,Right,48160,-492.219016797379,2.08487937020192,4.92219016797379,4.762,269.546808227982,615.388540634746,2.91065751455259,1032.63488795084,6.81595685514777,0.364851661129031,-234.16569,30.36
1432,Hufflepuff,Judy,Jett,2000-04-20,Right,34513,553.92419315881,2.64817395826053,-5.5392419315881,4.025,-328.132849143084,345.338542255376,8.95335144304672,1045.16727622968,7.00282621016088,0.153455710047318,-245.162,-64.55
1433,Ravenclaw,Desiree,Galvan,2000-03-21,Left,52046,-573.78766651828,,5.7378766651828,4.434,636.753209363926,579.758943777767,7.73796597469853,1058.06957411274,8.09014787118361,0.837169969467997,-229.76232,-59.3
1434,Gryffindor,Roderick,Pellegrino,2001-04-18,Right,60317,558.394149354046,-4.74475149472092,-5.58394149354046,4.969,-713.401097283299,563.893529419856,-5.85616207041765,935.294771945516,-0.0652191705434855,-1.97487699678888,-255.41667,192.26
1435,Ravenclaw,Darlene,Hess,2000-06-02,Left,51035,589.39310054272,3.44406082995255,-5.8939310054272,6.151,-386.683365949677,410.481921301461,8.01481620490348,1043.06511055599,6.82895491306814,0.462389910915541,-243.83655,-45.15
1436,Slytherin,Sherwood,Cassidy,1997-07-17,Right,69396,-489.769044661405,-6.61303141132398,4.89769044661404,-4.261,-544.838659964965,377.650315025407,7.82951506312159,1033.15511538403,8.4533271382925,-0.525952664169111,-251.29157,-135.83
1437,Gryffindor,Donte,Richard,1997-09-03,Right,64810,590.048749598454,-3.38349849507406,-5.90048749598454,5.109,-670.368577396376,629.272919503638,-7.54505758122845,928.476711143991,0.318639499702941,-1.28464018519089,-254.67808,246.76
1438,Hufflepuff,Lyle,Haynes,1998-12-15,Left,50043,538.610773770167,5.26511813146748,-5.38610773770167,5.286,-495.832713743837,438.307451522124,4.15312870841798,1043.57857025991,5.47754757524388,0.220595992482122,-244.13536,26.88
1439,Hufflepuff,Melva,Trimble,1999-04-06,Right,88282,303.38647547953,4.99312522007642,-3.0338647547953,4.562,-602.548895339755,425.329477318962,4.65868510672303,1060.34950655319,3.75307479571976,-0.654831027608177,-245.04629,-51.42
1440,Gryffindor,Winnifred,Gunter,1999-02-27,Right,57950,556.937653326958,-3.32460128172367,-5.56937653326958,5.857,-466.889351848375,648.273101051207,-6.31240794486366,944.991478227949,2.31683558372106,0.416432253504894,-251.92547,227.01
1441,Slytherin,Domingo,Luce,1998-11-04,Left,42671,-610.775035278287,-3.70278146871382,6.10775035278287,-4.861,-840.602432761073,330.015422855057,6.08308168034612,1071.84331683951,9.35157132768195,-1.34072522341817,-248.78562,-99.87
1442,Hufflepuff,Willard,Morley,1999-01-24,Right,66454,261.644731407016,4.25312877788864,-2.61644731407016,4.786,-604.236538983386,,,1056.87876243026,7.35984112135,0.931996623253239,-242.63107,-58.56
1443,Gryffindor,Janell,Anthony,1998-04-25,Left,54022,461.318639513246,-6.86052390334996,-4.61318639513246,3.526,-510.491761059596,571.378717402162,-3.69039910923879,946.706548924152,3.27838391363685,-0.801715773526315,-255.12874,153.59
1444,Slytherin,Frederic,Colson,1997-06-20,Left,36809,-434.434135355046,3.87684340505848,4.34434135355046,6.955,799.658513613215,640.863950247976,3.67174334384561,1084.86448464281,9.3134819181754,0.558562572921877,-228.39853,-7.29
1445,Gryffindor,Tyra,Tellez,2000-05-04,Right,74776,149.533283010566,-5.84349777685691,-1.49533283010566,1.734,-1040.73901733231,665.216678155747,-6.81064824575545,953.199757165668,5.25758754241581,-0.480792124508778,-255.42549,225
1446,Gryffindor,Haley,Pryor,1998-11-20,Right,74889,240.559187192672,3.83401122773357,-2.40559187192672,6.217,-834.202775005493,440.210598248637,3.24444364907704,1078.45141440811,5.28938952292059,-0.330120096928545,-243.72415,-31.21
1447,Slytherin,Caroline,Whatley,1996-11-14,Right,60450,-487.767640270726,-5.46362162867959,,-5.022,-565.091120291916,381.115201615261,5.29535924154995,1053.46246545215,8.7819689283326,1.32340293591058,-251.22853,-98.27
1448,Gryffindor,Lee,Harlow,1997-06-11,Right,35134,-254.245351282211,3.70674609225347,2.54245351282211,5.738,504.047187850951,621.993894806164,5.14958079757081,1051.65181598854,9.85990958296774,-0.469361778105752,-231.87388,21.56
1449,Slytherin,Ollie,Prescott,2000-09-13,Left,93408,-207.994510443239,-10.2956627486532,2.07994510443239,-7.405,-448.486299249563,391.023441926075,5.73914998747233,1061.93563573656,10.9765642330784,-0.333535962464095,-259.49964,-162.04
1450,Ravenclaw,Jasmine,Tiller,1999-05-15,Right,76651,-725.040116210039,6.35825848010391,7.25040116210039,3.452,628.523439141236,572.572789210185,6.36440968062202,1037.00709578263,3.52034150214881,-1.13733356743904,-230.69598,-60.09
1451,Gryffindor,Clarissa,Badillo,1997-05-30,Right,23951,541.403192655613,-8.24378262669162,-5.41403192655613,4.301,-472.926882167383,503.712338203464,-2.57086003230007,926.600469462982,2.11185095404587,0.31515153316759,-255.15668,153.04
1452,Slytherin,Salvatore,Foster,1998-10-15,Left,30827,-665.071189462187,-3.19200972497365,6.65071189462187,-3.819,-579.439274284579,397.15109582349,6.5975082494267,1036.76396337852,9.54329373301169,-0.622381804664747,-245.40229,-49.92
1453,Hufflepuff,Shellie,Trevino,2000-12-02,Right,67201,440.499800436773,2.454938604204,-4.40499800436773,5.576,-785.682313975694,440.260280011525,4.84486301402375,1075.57360802285,8.00119087813431,0.524553041758904,-245.65922,-33.94
1454,Ravenclaw,Willard,Crawley,1997-09-08,Right,22720,-347.679640352647,6.79219536690753,3.47679640352647,6.175,353.616950902168,603.553674643648,4.23817090777141,1063.48766602114,9.06576475614805,0.00268668809607913,-228.90279,52.22
1455,Hufflepuff,Scotty,Batista,1997-04-02,Right,58520,349.246288506548,4.66811948148213,-3.49246288506548,4.84,-702.708127965798,428.133637868617,8.13533617664501,1061.3615823901,8.78525128964626,1.52320995135759,-242.69108,-40.96
1456,Hufflepuff,Rico,Windsor,1999-07-13,Left,57887,433.833444357754,1.75185428262576,-4.33833444357754,7.652,-617.929621677343,427.100025293846,4.88822753456834,1065.58358630194,6.05042131119614,-1.8813462418658,-243.83637,-44.78
1457,Gryffindor,Carol,Parham,1998-11-07,Left,24650,558.643597705151,-6.36022900276557,-5.5864359770515,5.851,-252.921952285497,570.607142561354,-3.48627358078942,936.542674459595,2.91330473476636,0.72296465532056,-251.6597,181.6
1458,Gryffindor,Tricia,Burt,1999-01-07,Left,59954,461.123006391526,-5.4937927975638,-4.61123006391526,,-442.607249857582,585.323064058283,-6.29539013306064,920.903092087892,-1.16501979124619,-0.820437717195466,-254.67415,195.15
1459,Hufflepuff,Nikita,Strickland,2000-06-10,Left,41053,528.448922867385,6.17918175012926,-5.28448922867385,3.346,-455.855371339833,409.281468493151,4.9208954558556,1040.78971657614,5.84760269561225,0.769264842817926,-244.58289,32.31
1460,Ravenclaw,Catherine,Sweeney,1998-10-12,Left,47193,-499.777590893301,8.22135116925799,4.99777590893301,5.301,767.903431827693,584.80572617266,,1079.16204691985,6.62647469788857,0.445094889747484,-227.47385,-24.73
1461,Slytherin,Polly,Lofton,1998-04-08,Right,25642,-586.956157737746,-2.75409248594123,5.86956157737746,,-493.585465941204,422.615976398083,4.10118637595411,1049.33197882569,9.80720817892974,-0.571848480309423,-245.54608,-12.45
1462,Gryffindor,Lawanda,Epstein,1998-05-10,Left,47337,608.47441568077,-3.66039434809301,-6.0847441568077,5.837,-807.411869964466,578.750824186823,-6.22701426575095,943.318156265921,1.35670003531119,0.0899929927618718,-253.7658,225.4
1463,Hufflepuff,Bob,Blackburn,2000-07-06,Left,56495,421.482456997585,2.77861560635482,-4.21482456997584,6.142,-468.327381533261,374.512719073982,7.60582255510933,1058.24725395854,5.43992756913219,0.195538012836115,-243.75267,-84.19
1464,Hufflepuff,Delores,Desjardins,1998-09-03,Right,46759,461.701848434164,7.00833057776456,-4.61701848434164,3.736,-637.136487777019,391.170513910198,3.70176488499501,1054.42932713807,,-1.76623015147202,-244.42145,28.3
1465,Ravenclaw,Nicholas,Hurd,1997-12-15,Left,104956,-758.069134406257,4.8680612673054,7.58069134406257,4.131,823.714348425644,626.930288531794,4.99473302700904,1038.55752605095,2.38804293951432,0.459508693289915,-231.62922,-84.29
1466,Hufflepuff,Sharla,Metzger,1999-04-02,Left,16894,619.747765696056,5.6255637871685,-6.19747765696056,3.884,-394.729446743564,464.327598270654,4.80548119646405,1024.63927988957,8.6963496052725,0.522495264399634,-243.29676,98.67
1467,Hufflepuff,Jerold,Salisbury,1998-04-10,Left,61999,110.919909679786,,-1.10919909679786,4.207,-263.624906104007,390.928630462798,3.81759389488814,1037.05708758426,0.474596831043082,0.734625642793102,-242.48571,-31.1
1468,Hufflepuff,Viviana,Greco,1997-09-09,Left,48634,590.122032152654,4.44535060900874,-5.90122032152654,4.944,-666.710878511343,328.381600329837,6.8983363433602,1072.24050195,5.72322902863065,-2.65656237445868,-245.74328,-63.71
1469,Ravenclaw,Alden,Guidry,2001-07-08,Left,28327,-489.724216620294,6.56981098020942,4.89724216620294,4.156,473.368941866322,602.595770221941,2.38708459893331,1040.25506839387,6.19610756913737,-0.475720463547814,-230.53024,73.77
1470,Slytherin,Nigel,Reedy,1998-02-22,Left,60042,-344.639321765805,-6.71084979302658,3.44639321765805,-5.191,-273.396054992096,447.028598547088,3.41409732204826,1048.41728957682,9.96091902207717,-0.432649747324655,-252.41067,-59.42
1471,Hufflepuff,Katrina,Burley,2000-11-28,Left,41759,484.494894655952,3.5270057318745,-4.84494894655952,4.561,-465.241249116478,377.471445623684,8.60966228979156,1050.50172754336,7.62353418923725,0.0946642561945017,-243.94563,-52.06
1472,Slytherin,Leeann,Clayton,1998-11-08,Right,52441,-521.988472040519,-5.02018426651427,5.21988472040519,-4.942,-612.024227632224,392.013207275233,5.25068491677743,1056.43838058093,9.78851314743745,0.957232032800633,-250.083,-80.32
1473,Hufflepuff,Nellie,Pennell,2000-10-13,Right,36934,558.457703698819,8.09671441009548,-5.58457703698819,2.984,-281.16695422532,401.887429333307,6.20357988034372,1021.23819133591,4.78703402810062,-0.752769199484003,-243.27695,41.96
1474,Gryffindor,Modesto,Doll,1999-05-12,Right,,461.515410648597,-4.10222774713118,-4.61515410648597,5.445,-554.693059325762,623.827454123386,-7.18455691218513,923.167042103801,-0.858686148546351,-0.289524516100864,-253.65055,223.8
1475,Hufflepuff,Rhea,Currie,1998-05-22,Right,60329,398.363046254302,5.01046261733489,-3.98363046254302,5.027,-756.773801239892,376.093975420024,1.57130300181085,1077.72604783127,2.92562638609153,0.751359314586091,-245.72835,-8.57
1476,Slytherin,Stefanie,Phipps,1999-11-04,Left,53297,-345.820899156894,-4.58344423552741,3.45820899156894,-6.006,-462.136698872164,422.441226989339,3.7714718785296,1050.81562479567,10.2044782597698,0.888854020300311,-251.97899,-39.77
1477,Ravenclaw,Tommy,Herron,1999-01-29,Left,52313,-224.230194782279,6.5015650843403,2.24230194782279,7.602,388.940679101868,611.085723107262,7.99224937691733,1067.12538457593,9.95791414854077,0.774185725418016,-229.08857,-28.76
1478,Ravenclaw,Augustus,Grooms,1997-03-27,Right,24923,-503.258338977719,5.20053601723734,5.03258338977719,4.364,499.791529860697,577.69884708298,7.59564095351887,1067.65242391946,10.8771706630752,1.90635426708786,-228.88605,-15.59
1479,Slytherin,Bruno,Lovett,2000-08-17,Left,29751,-529.15193221183,-5.86719608534925,5.2915193221183,-5.59,-227.735246072005,425.894261633359,3.75995707307942,1055.7682689977,10.9908813427725,-2.03486387008977,-248.90693,-40.09
1480,Slytherin,Lucas,Seaman,1999-07-01,Left,51381,-462.166557494175,-6.13877818784227,4.62166557494175,,-537.334510859346,397.359577137946,5.14838293986857,1062.50243611202,10.4289370216676,0.177631198182019,-250.55026,-89.88
1481,Ravenclaw,Blanche,Janes,1997-09-26,Left,72112,-519.303403577617,5.06450433780911,5.19303403577617,,728.618310892241,633.944666342609,3.94795685735794,1045.21856516989,4.91092643644616,0.119400323354002,-231.04187,-19.4
1482,Hufflepuff,Jae,Mejia,1999-10-31,Left,47506,572.518110153183,3.80648248473712,-5.72518110153183,4.852,-359.77166948587,371.578728749959,6.37425723675497,1043.89366621348,4.74965584119561,-0.993245765335395,-245.33065,-37.02
1483,Hufflepuff,Heidi,Porterfield,1997-07-14,Right,36844,473.521294888899,6.77859297950364,-4.73521294888899,3.067,-259.613743790721,448.295250769714,4.58595800630482,1018.5107626394,5.3844851344816,0.137406455729043,-243.22545,68.2
1484,Ravenclaw,Maryann,Russell,2000-05-26,Left,90161,-493.713623079532,2.00094504902947,4.93713623079532,5.856,449.725115450104,659.860467977746,5.38421367708884,1021.12706005103,5.86679581721431,2.14863708524718,-233.99674,-36.78
1485,Hufflepuff,Donn,Arthur,2001-05-07,Right,29152,572.224766704561,7.31233111609966,-5.72224766704561,2.269,-475.719988067824,353.817118591611,7.88735322557678,1041.17435127923,6.90870082567107,0.0539979395469012,-244.19329,7.84
1486,Hufflepuff,Burt,Mosier,2000-01-12,Right,56806,245.172405788302,5.81345304109313,-2.45172405788302,4.309,-346.650898022162,367.28763320619,5.95415166708988,1040.8140072366,2.06687510472962,-0.13134875753209,-242.56801,-45.23
1487,Slytherin,Felipe,Carvalho,1999-08-25,Left,49552,-569.5697018084,-5.99037603724811,5.695697018084,-5.304,-498.857343433599,377.303709677523,6.23605178032991,1050.49185872199,9.64330735384363,-0.309996160115912,-250.0961,-101.81
1488,Hufflepuff,Lola,Clemons,1999-03-17,Right,20132,873.485139319655,3.59028315534568,-8.73485139319655,6.501,-381.904064297296,406.292458018793,5.99783660999641,1038.87969398123,7.73545118479604,-0.213175579876545,-244.91045,29.62
1489,Ravenclaw,Pat,Parr,1999-03-13,Right,69310,-537.074690469134,5.78619291202428,5.37074690469134,5.1,434.822130455113,632.626520897067,4.36982308434051,1037.86930893445,,-0.440042159431345,-231.2123,4.68
1490,Ravenclaw,Thomas,Dowdell,2001-08-11,Left,66641,-511.055330257582,6.68308724736734,5.11055330257583,5.677,532.737228612168,612.701949132024,3.35556011218652,1042.97170218881,3.85610642805488,-0.908458960639034,-230.59134,4.68
1491,Hufflepuff,Clark,Wentworth,2000-11-01,Left,49507,536.831219476065,3.84792728709772,-5.36831219476065,5.155,-423.05589747862,414.359853421319,5.33390373538943,1045.75370638245,5.69444271536904,1.05224148312994,-244.7714,-9.66
